(HillaryClinton,"RT this if you've got Hillary's back tonight. #Debates2016 https://t.co/r66XZWiNJL",False,,2016-09-26 12:05:2,,False,28185,29457,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"When we come together, there's no problem we can't solve and no divide we can't heal. https://t.co/2eutCA4R6C",False,,2016-09-26 01:15:1,,False,3467,8058,https://studio.twitter.com,False)
(realDonaldTrump,"Five people killed in Washington State by a Middle Eastern immigrant. Many people died this weekend in Ohio from drug overdoses. N.C. riots!",False,,2016-09-26 00:18:4,,False,11289,29909,http://twitter.com/download/android,False)
(HillaryClinton,"59 years ago, 9 brave students integrated Central High School, changing the course of history. Let's recommit to fi� https://t.co/wzF4WRU5IS",False,,2016-09-25 22:19:1,,False,6422,18298,http://twitter.com,True)
(HillaryClinton,"Let's send Donald Trump�and the world�a clear message. https://t.co/tTgeqxNqYm #LoveTrumpsHate https://t.co/0VI8zmXgZE",False,,2016-09-25 22:11:4,,False,3904,8583,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"Imagine Donald Trump sitting in the Situation Room making life or death decisions on behalf of the United States. https://t.co/YFraVXr5Zf",False,,2016-09-25 21:11:2,,False,10237,16475,https://studio.twitter.com,False)
(HillaryClinton,"The NYT Editorial Board says Donald Trump should not be president. Here's why. https://t.co/aQ0NZm19Hx via @nytopinion",True,nytimes,2016-09-25 20:58:1,,False,4288,5959,http://twitter.com,False)
(HillaryClinton,"Take it from those who have been there - Trump is not ready for the responsibility of being president: https://t.co/MCmcwcOwju",True,JoeBiden,2016-09-25 20:44:5,,False,7563,12670,http://twitter.com,False)
(HillaryClinton,"Our veterans and their families deserve a president who doesn't disrespect and disparage their sacrifices. https://t.co/sMGa9bxZGX",False,,2016-09-25 19:12:0,,False,3927,8328,https://studio.twitter.com,False)
(HillaryClinton,"7 ways Hillary's policies would help you in your daily life: https://t.co/f7oDXlVyx6",False,,2016-09-25 18:09:3,,False,1563,3129,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"This war hero's Gold Star parents want you to know why they're backing .@HillaryClinton for president� https://t.co/6vEh87N02B",True,MilitaryTimes,2016-09-25 17:20:4,,False,1516,2897,http://twitter.com,False)
(HillaryClinton,"Once again, Trump's own words are the best evidence he's not fit to be president. https://t.co/D3Ox56zt1k",True,TheBriefing2016,2016-09-25 16:55:2,,False,2620,4385,http://twitter.com,False)
(HillaryClinton,"Gold Star families have made sacrifices most of us can't even fathom. They deserve our respect and our thanks. https://t.co/c9gDHudBjt",False,,2016-09-25 16:27:5,,False,3281,8593,https://studio.twitter.com,False)
(HillaryClinton,"Not one living president has said they believe Donald Trump has what it takes to be Commander-in-Chief. https://t.co/3HeTtkQ6KS",False,,2016-09-25 15:19:4,,False,7952,14148,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"Meet three women who inspired Hillary to become the person she is today: https://t.co/1O4rw3ecBH https://t.co/Df9X0o5E6h",False,,2016-09-25 14:11:2,,False,1765,5867,https://about.twitter.com/products/tweetdeck,False)
(realDonaldTrump,"Looking forward to my meeting with Benjamin Netanyahu in Trump Tower at 10:00 A.M.",False,,2016-09-25 13:20:5,,False,8533,31212,http://twitter.com/download/android,False)
(realDonaldTrump,"Bernie Sanders gave Hillary the Dem nomination when he gave up on the e-mails. That issue has only gotten bigger!",False,,2016-09-25 13:04:4,,False,8490,26708,http://twitter.com/download/android,False)
(realDonaldTrump,"Many on the team and staff of Bernie Sanders have been treated badly by the Hillary Clinton campaign - and they like Trump on trade, a lot!",False,,2016-09-25 12:30:2,,False,8572,28770,http://twitter.com/download/android,False)
(HillaryClinton,"The new @NMAAHC is an overdue tribute to African American history. Let's build a more open, inclusive future by reflecting on our past. -H",False,,2016-09-24 23:49:2,,False,3487,11181,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"Hillary's been fighting for women and girls her entire career�and she's just getting started. https://t.co/NMnrgEzNkT",False,,2016-09-24 21:05:4,,False,3063,7546,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"We know all too well who Donald Trump is. Let's make sure he never becomes president: https://t.co/tTgeqxNqYm https://t.co/3lJjQEQ0BR",False,,2016-09-24 18:55:4,,False,4003,9250,https://about.twitter.com/products/tweetdeck,False)
(realDonaldTrump,"If dopey Mark Cuban of failed Benefactor fame wants to sit in the front row, perhaps I will put Gennifer Flowers right alongside of him!",False,,2016-09-24 17:08:1,,False,31655,67133,http://twitter.com/download/iphone,False)
(HillaryClinton,"The NYT Editorial Board endorses Hillary Clinton for president https://t.co/aSQ7lkaR6w via @nytopinion https://t.co/Zm4O1AcVS2",True,nytimes,2016-09-24 16:09:4,,False,4585,8232,http://twitter.com/download/iphone,False)
(HillaryClinton,"Donald Trump doesn't see people like Anastasia�he only sees disability. https://t.co/0aDgpwHtjv",False,,2016-09-24 15:25:0,,False,3907,8181,https://studio.twitter.com,False)
(realDonaldTrump,"Will be back in Virginia tonight- for a 6pm rally at the Berglund Center in Roanoke. Join me! Tickets:� https://t.co/6pQMSgPWuN",False,,2016-09-24 14:10:3,,False,4765,16323,http://twitter.com/download/iphone,True)
(realDonaldTrump,"The @SenTedCruz endorsement was a wonderful surprise. I greatly appreciate his support! We will have a tremendous victory on November 8th.",False,,2016-09-24 12:35:0,,False,12658,43068,http://twitter.com/download/android,False)
(realDonaldTrump,"Today is the day! Knock on doors and make calls with us on National Day of Action! #TrumpTrain #MAGA� https://t.co/4iW06ROvsT",False,,2016-09-24 11:06:3,,False,7006,19238,http://twitter.com/download/iphone,True)
(realDonaldTrump,"Crooked Hillary's bad judgement forced her to announce that she would go to Charlotte on Saturday to grandstand. Dem pols said no way, dumb!",False,,2016-09-24 02:09:5,,False,9338,28604,http://twitter.com/download/android,False)
(HillaryClinton,"Tell a girl to run - for office! #DeclareYourAmbition at https://t.co/Gcthrb8QwO https://t.co/AAIOYi1hFA",True,IGNITE_National,2016-09-24 00:58:1,,False,1464,2652,http://twitter.com,False)
(HillaryClinton,"If the young women of this country have Donald Trump as their president, what will they think of themselves? https://t.co/1IrjWddzzy",False,,2016-09-24 00:13:5,,False,14240,24144,https://studio.twitter.com,False)
(HillaryClinton,"Republicans are once again turning their backs on the people of Flint who have waited far too long for help. It's w� https://t.co/sYyqDHAVXp",False,,2016-09-23 23:36:2,,True,5251,8284,https://about.twitter.com/products/tweetdeck,True)
(HillaryClinton,"I wouldn't tolerate anyone talking to my daughter like that, and she wouldn't either. https://t.co/ZExu0ZacWS",True,timkaine,2016-09-23 22:51:3,,False,10548,19228,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"The Enquirer editorial board is endorsing Hillary Clinton for president, breaking a nearly century-long tradition of endorsing Republicans.",True,Enquirer,2016-09-23 21:14:2,,False,3141,5148,https://about.twitter.com/products/tweetdeck,False)
(realDonaldTrump,"Join me in Roanoke, Virginia tomorrow at the Berglund Center- Coliseum ~ 6pm! Tickets available at:� https://t.co/bnEE6NX41Z",False,,2016-09-23 20:13:4,,False,4525,13490,http://twitter.com/download/iphone,True)
(HillaryClinton,"I�ve released 9 years of tax returns. RT if you agree it�s time for Donald Trump to release his! https://t.co/08whtFVC0r",True,tedcruz,2016-09-23 19:58:4,,False,8721,7853,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"Addiction is a disease�not a moral failing. We should support those who are struggling with it. #OpioidAwarenessWeek https://t.co/V9Uz3jVEjN",False,,2016-09-23 19:16:5,,False,2116,5353,https://about.twitter.com/products/tweetdeck,False)
